prom_peak,gene,celltype,mean_frac_open,odds
1:1590137-1590936,CDK11B,alpha,0.0342480065771839,0.48506514943926
1:15910975-15911834,AGMAT,alpha,0.0141153224337606,1.91605487372923
1:159141446-159142015,CADM3,alpha,0.00290537307379993,0.989182086253929
1:15943556-15944595,DDI2,alpha,0.109267556742373,0.617363071533021
1:159750291-159751293,DUSP23,alpha,0.137937787238305,0.90135525390599
1:159823863-159825042,C1orf204,alpha,0.0985567485632103,0.754658031150699
1:159869787-159870506,CCDC19,alpha,0.0241151217268597,0.980842449919776
1:159880190-159880574,AL590560.1,alpha,0.0217509069794793,2.00733749982494
1:159894071-159895778,TAGLN2,alpha,0.0973045813507273,0.730712698229275
1:159915234-159916107,IGSF9,alpha,0.0190696878745083,1.1797384347329
1:160000873-160002504,PIGM,alpha,0.0618744673998534,1.05322655336667
1:160039803-160040849,KCNJ10,alpha,0.021204496509857,1.07567937138983
1:160068224-160069119,IGSF8,alpha,0.152219490065665,1.05150266182928
1:16010613-16011823,PLEKHM2,alpha,0.0313268770737759,0.55944703022715
1:160174973-160176132,PEA15,alpha,0.0587799233824853,0.528275806700528
1:160231351-160232539,DCAF8,alpha,0.0729390449390255,0.914765955121507
1:160254401-160255162,PEX19,alpha,0.0426331469885431,0.817332864771443
1:160312471-160313616,COPA,alpha,0.0493002738429951,0.944708921679694
1:160312471-160313616,NCSTN,alpha,0.0493002738429951,0.944708921679694
1:160370015-160371336,VANGL2,alpha,0.00870036279179174,1.98967636614653
1:16062437-16063242,SLC25A34,alpha,0.0453266523570775,2.29076430540437
1:16085040-16085995,FBLIM1,alpha,0.0123710481608401,2.19631709857123
1:160990435-160991552,F11R,alpha,0.135612119470502,1.22669767823323
1:161008236-161008971,TSTD1,alpha,0.0320449200802003,1.12753797425555
1:161014820-161016227,USF1,alpha,0.0695310605183828,1.01236845787431
1:161067216-161068475,KLHDC9,alpha,0.0503703042322708,0.911679978999104
1:161087238-161088361,NIT1,alpha,0.0517975741476006,0.52464416357693
1:161087238-161088361,PFDN2,alpha,0.0517975741476006,0.52464416357693
1:161102047-161103145,DEDD,alpha,0.0908056168670328,1.15925357722682
1:161123270-161124395,UFC1,alpha,0.030022188429266,0.988881382667672
1:161128810-161129767,USP21,alpha,0.0486732992481745,0.624746824441704
1:161135617-161136554,PPOX,alpha,0.106204619372493,1.13277092865623
1:161146818-161147803,B4GALT3,alpha,0.0746185115163557,0.766935806779299
1:161171661-161172551,NDUFS2,alpha,0.0738392247686572,1.3250194058097
1:161195375-161196172,TOMM40L,alpha,0.0544000111045313,1.20290008180577
1:161228297-161229028,PCP4L1,alpha,0.0107388508723341,1.45656836139733
1:161283754-161284811,SDHC,alpha,0.03847560670226,0.747881445659616
1:161337463-161338095,C1orf192,alpha,0.0207123894494197,1.24468636237981
1:161493558-161494856,HSPA6,alpha,0.0639269299328457,0.505027471881622
1:161719306-161720227,DUSP12,alpha,0.0867163544423847,0.82222528567037
1:161735794-161736832,ATF6,alpha,0.0326385998386467,0.970818323617537
1:16173691-16175422,SPEN,alpha,0.106260610970564,0.621761099300384
1:161993142-161994287,OLFML2B,alpha,0.018095978040039,1.32981255795773
1:162039254-162040469,NOS1AP,alpha,0.0713611510597043,1.06952544993864
1:1623753-1624970,SLC35E2B,alpha,0.0606853259058025,0.668107414288257
1:162467276-162468185,UHMK1,alpha,0.0534140150064986,0.673724805877267
1:162530516-162532306,UAP1,alpha,0.162371601511642,0.645930866396487
1:162760056-162760728,HSD17B7,alpha,0.02257924499316,0.779417097783088
1:16301790-16302799,ZBTB17,alpha,0.0310431675525595,0.507774456212051
1:163038522-163039717,RGS4,alpha,0.050489415337046,1.63169264604103
1:163291112-163292100,NUF2,alpha,0.0739075026302921,0.915610775522853
1:16345730-16346508,HSPB7,alpha,0.00919246985222907,1.36395955157756
1:16374991-16375572,CLCNKB,alpha,0.0126162107024798,0.435372591202043
1:16399561-16400355,FAM131C,alpha,0.0321675013510201,0.83041526905547
1:164527903-164528797,PBX1,alpha,0.149399933260266,1.08685117131693
1:16482072-16482758,EPHA2,alpha,0.0151257972706488,0.630895619209949
1:165325289-165325938,LMX1A,alpha,0.00416279242948575,1.13817801203248
1:16532943-16533764,ARHGEF19,alpha,0.0781070600621966,0.766603540919792
1:165414044-165414675,RXRG,alpha,0.0152011092526444,1.08286549498714
1:165512964-165513515,LRRC52,alpha,0.0087108670781971,1.2387746799832
1:1655459-1656270,CDK11A,alpha,0.0319205568322224,0.479236924801842
1:165599685-165601406,MGST3,alpha,0.147070701538147,0.830307645693809
1:16562671-16564138,RSG1,alpha,0.0472670379056554,0.93892954385605
1:165667075-165668176,ALDH9A1,alpha,0.0782086327602058,0.748244881502254
1:165796584-165798467,UCK2,alpha,0.163874183408967,0.563699893777252
1:165796584-165798467,TMCO1,alpha,0.163874183408967,0.563699893777252
1:166135395-166137075,FAM78B,alpha,0.0878722011000614,0.848406338934268
1:16678382-16679418,FBXO42,alpha,0.046587541878808,0.950629926276556
1:166808268-166809538,POGK,alpha,0.137344107479858,0.937163785807806
1:166844906-166845908,TADA1,alpha,0.153011063076927,1.00214123166327
1:16693371-16694507,SZRD1,alpha,0.0796429367958963,0.825395902056836
1:166944106-166945366,ILDR2,alpha,0.0713015955073167,0.868861348787131
1:167189269-167190674,POU2F1,alpha,0.152837648562967,0.716592695361945
1:167522387-167523279,CREG1,alpha,0.108111710084697,0.599277139061814
1:167599324-167599843,RCSD1,alpha,0.00455332679191403,0.8700025373019
1:16766722-16767836,NECAP2,alpha,0.0309153341385369,0.757432774960806
1:167690812-167691932,MPZL1,alpha,0.128878402943301,0.775035128266692
1:1677145-1678252,SLC35E2,alpha,0.0114498597583977,0.466034200485697
1:167904424-167906261,MPC2,alpha,0.199446199014586,0.716835757857579
1:167904424-167906261,DCAF6,alpha,0.199446199014586,0.716835757857579
1:168105237-168106971,GPR161,alpha,0.0340133483219497,0.784938978072863
1:168147801-168148824,TIPRL,alpha,0.115291952572397,0.585375291787653
1:168194695-168195973,SFT2D2,alpha,0.066159841100159,0.90817085481756
1:168266302-168266938,TBX19,alpha,0.0113010177715644,2.90023861019441
1:169074900-169076400,ATP1B1,alpha,0.209225408293172,1.12329984548176
1:169336491-169337592,NME7,alpha,0.0971066880979119,0.743554301934854
1:169336491-169337592,BLZF1,alpha,0.0971066880979119,0.743554301934854
1:169396245-169396948,CCDC181,alpha,0.0314617446081591,1.15942950410902
1:169454464-169455609,SLC19A2,alpha,0.169115822325248,0.928932467738802
1:169555397-169556323,F5,alpha,0.0258979429793571,2.37420373023036
1:169681094-169681511,SELL,alpha,0.00638866947643823,1.18832914860918
1:169763551-169764494,METTL18,alpha,0.0660162512565284,1.20145844917316
1:169763551-169764494,C1orf112,alpha,0.0660162512565284,1.20145844917316
1:169862444-169863891,SCYL3,alpha,0.185129513161964,0.857819579935425
1:170043275-170044169,KIFAP3,alpha,0.117433795328106,0.806825715382882
1:170500670-170501849,GORAB,alpha,0.0802927019406857,1.5518462542952
1:170633314-170634465,PRRX1,alpha,0.0182886191496518,1.3551981886734
1:1709354-1710678,NADK,alpha,0.0363985716421408,0.397962726270539
1:171282952-171283448,FMO4,alpha,0.0219698088051056,1.26268151266504
1:171454057-171455598,PRRC2C,alpha,0.111948775847344,0.70067936866498
1:171710445-171711977,VAMP4,alpha,0.0991031590328326,0.872972276475339
1:171750227-171750935,METTL13,alpha,0.17806838177904,1.0670347177113
1:171810097-171811116,DNM3,alpha,0.0614839330374251,1.075025777029
1:172412739-172413462,PIGC,alpha,0.0436506559457919,1.25368486973917
1:172501440-172502726,SUCO,alpha,0.261872329027264,0.816856956223241
1:17307051-17307286,MFAP2,alpha,0.00407172401788205,0.671638981144
1:17337912-17338821,ATP13A2,alpha,0.0623823308898988,0.906891603285392
1:173445806-173446952,PRDX6,alpha,0.173770721815171,0.915117452540798
1:173638190-173639168,ANKRD45,alpha,0.0140295061653596,1.40799275915913
1:173683861-173684764,KLHL20,alpha,0.0645661907912298,1.1870982629271
1:173793284-173794350,CENPL,alpha,0.0892014622716983,1.49498776267074
1:173793284-173794350,DARS2,alpha,0.0892014622716983,1.49498776267074
1:17380228-17381001,SDHB,alpha,0.0617133391494567,0.855911168632961
1:173836670-173838000,ZBTB37,alpha,0.239228276338514,0.778797094773484
1:173990697-173991831,RC3H1,alpha,0.132366951489143,0.773966374836454
1:174128232-174129614,RABGAP1L,alpha,0.167532676302724,1.01485760666623
1:17445734-17446177,PADI2,alpha,0.0140505147381704,0.801277072543262
1:174968351-174969569,CACYBP,alpha,0.221501824088092,0.774976424529694
1:174992174-174993070,MRPS14,alpha,0.0803819883751313,0.988276158526177
1:175161415-175162605,KIAA0040,alpha,0.0984306971263462,1.27656691181101
1:175711701-175713057,TNR,alpha,0.0307664921517037,1.44664902277248
1:176175392-176176972,RFWD2,alpha,0.125720833207501,0.676390389509166
1:177133299-177134268,ASTN1,alpha,0.0248103741833152,0.751993264644137
1:177139799-177140658,BRINP2,alpha,0.0840508917670218,0.652613269841037
1:17764087-17765160,RCC2,alpha,0.0408555778792484,0.432604273730909
1:177938848-177939567,SEC16B,alpha,0.0536714638117017,0.861640524529994
1:178062382-178063847,RASAL2,alpha,0.162728841037696,0.535485029102554
1:178511230-178512668,C1orf220,alpha,0.110146727999194,0.87211233958589
1:178511230-178512668,C1ORF220,alpha,0.110146727999194,0.87211233958589
1:178693920-178695722,RALGPS2,alpha,0.144415743149189,0.697742821396619
1:178840057-178840501,ANGPTL1,alpha,0.00533439551677056,0.563645632546233
1:178994726-178995943,FAM20B,alpha,0.184984141341176,0.761546512015391
1:179050625-179052225,TOR3A,alpha,0.115358542245145,0.934899037603322
1:17906465-17907250,ARHGEF10L,alpha,0.0386437690730174,2.70279133870975
1:179197873-179199296,ABL2,alpha,0.0639759811988279,0.690212898181639
1:179262450-179263383,SOAT1,alpha,0.133528050290022,0.777983736806436
1:179334683-179335579,AXDND1,alpha,0.0563999522054969,0.770931059022821
1:179544631-179545396,NPHS2,alpha,0.00677395169566382,1.32137042504503
1:179560559-179561606,TDRD5,alpha,0.0361639133869065,0.640483794627498
1:179711821-179713516,FAM163A,alpha,0.0377803542458044,0.888730407223335
1:179846805-179847150,TOR1AIP2,alpha,0.0493212824158058,0.800251883734174
1:179850994-179852444,TOR1AIP1,alpha,0.167959975667571,0.913307810560658
1:179923210-179924631,CEP350,alpha,0.164112405618518,0.849718441028815
1:180123521-180124322,QSOX1,alpha,0.0999682620489322,0.598693885742144
1:180198237-180199739,LHX4,alpha,0.0263672594898256,0.685714384732281
1:180471101-180472352,ACBD6,alpha,0.133431729735215,0.776555315900298
1:180600822-180601893,XPR1,alpha,0.161779703730353,0.867993941520914
1:180880880-180882773,KIAA1614,alpha,0.0421480740484664,2.04353074193937
1:180991087-180992475,STX6,alpha,0.122158754656823,0.871909582569483
1:181002268-181003432,MR1,alpha,0.0301885688228653,1.39880907231079
1:181057381-181059208,IER5,alpha,0.137886953995165,0.573521946984054
1:1821363-1823325,GNB1,alpha,0.062926959382363,0.617435528841153
1:182360141-182361595,GLUL,alpha,0.144506811560793,0.710239386322735
1:182557831-182558588,RNASEL,alpha,0.020707137306217,1.37172924959528
1:182573020-182573937,RGS16,alpha,0.0442863528498598,0.774884512682896
1:182640881-182641796,RGS8,alpha,0.00328540314982283,2.38025889832606
1:182758296-182759183,NPL,alpha,0.0446768872122881,0.755298167420666
1:182808077-182809499,DHX9,alpha,0.115169371301577,0.644703597899869
1:182921766-182922372,SHCBP1L,alpha,0.00290537307379993,0.989182086253929
1:182991415-182993436,LAMC1,alpha,0.136480692652646,0.672255321195685
1:183154949-183155713,LAMC2,alpha,0.0807024628987666,0.851389857165757
1:183385721-183387717,NMNAT2,alpha,0.0652351825316719,1.25127941980108
1:183440142-183442218,SMG7,alpha,0.198442758298058,0.973435514187554
1:183604267-183605603,ARPC5,alpha,0.152004058406084,0.848080716337711
1:183604267-183605603,RGL1,alpha,0.152004058406084,0.848080716337711
1:183621715-183622883,APOBEC4,alpha,0.0391411282766574,2.28496148503952
1:184005226-184006969,COLGALT2,alpha,0.031414475319335,2.11987224352322
1:184020311-184021390,TSEN15,alpha,0.0796166760798829,0.942354020969731
1:18434144-18434735,IGSF21,alpha,0.00883344834901694,0.39269251916486
1:184355374-184357269,C1orf21,alpha,0.145154794728424,0.778235198532988
1:184723296-184724527,EDEM3,alpha,0.235429757555443,0.812039504483449
1:184942778-184943827,FAM129A,alpha,0.0191397477133013,2.05080007466518
1:1850080-1851271,TMEM52,alpha,0.0780895216554303,0.500700786414918
1:185014081-185015265,RNF2,alpha,0.102885921386296,0.856413061749014
1:185125538-185126746,TRMT1L,alpha,0.220225178136754,0.990647196322888
1:185125538-185126746,SWT1,alpha,0.220225178136754,0.990647196322888
1:185285108-185287326,IVNS1ABP,alpha,0.189688092097081,0.845919262481068
1:185702943-185703820,HMCN1,alpha,0.0118088812616098,1.20768604043419
1:186264975-186265573,PRG4,alpha,0.0087108670781971,1.2387746799832
1:186344140-186345306,TPR,alpha,0.2186122074439,0.747145462838293
1:186344140-186345306,C1orf27,alpha,0.2186122074439,0.747145462838293
1:186649084-186650098,PTGS2,alpha,0.0388293760622694,1.04687972054453
1:186797689-186798644,PLA2G4A,alpha,0.00687027225047021,1.35466283495969
1:18806748-18808124,KLHDC7A,alpha,0.00772140081411969,4.3276530492247
1:190447134-190448173,BRINP3,alpha,0.00831508057256614,1.85559946578696
1:19228812-19229785,ALDH4A1,alpha,0.0785448637134491,0.588811256651124
1:192777633-192778718,RGS2,alpha,0.136058645431002,0.750284103680164
1:19282109-19283623,IFFO2,alpha,0.10151989521224,0.597578288692354
1:193027671-193029370,UCHL5,alpha,0.1851977910236,0.725036595422143
1:193027671-193029370,TROVE2,alpha,0.1851977910236,0.725036595422143
1:193073639-193074942,GLRX2,alpha,0.157545069484917,0.610786908464933
1:193090712-193091718,CDC73,alpha,0.149601296679126,0.80226298385063
1:193155026-193156117,B3GALT2,alpha,0.0369029649661415,0.941458077553719
1:1950625-1950901,GABRD,alpha,0.00300169362860632,1.05533419427121
1:19536104-19537187,UBR4,alpha,0.0585242565544403,0.811419486298356
1:19577869-19579041,EMC1,alpha,0.0400429962951757,0.633511143069484
1:19577869-19579041,MRTO4,alpha,0.0400429962951757,0.633511143069484
1:19599816-19601068,AKR7L,alpha,0.0124078131632589,0.695985463908371
1:19614929-19615961,AKR7A3,alpha,0.0350781265680227,0.794891624777407
1:19638059-19639387,AKR7A2,alpha,0.112081861404569,0.610211477041506
1:19638059-19639387,PQLC2,alpha,0.112081861404569,0.610211477041506
1:196577358-196578801,KCNT2,alpha,0.0389642435966527,1.90392192083905
1:197115254-197116270,ASPM,alpha,0.0574437218787592,0.897459767482719
1:197169761-197170971,ZBTB41,alpha,0.143780046245121,0.822397951385159
1:197169761-197170971,CRB1,alpha,0.143780046245121,0.822397951385159
1:197743780-197745421,DENND1B,alpha,0.110264057126811,0.807264663234088
1:197871450-197872407,C1orf53,alpha,0.129549176660901,1.09109485355312
1:197886833-197887817,LHX9,alpha,0.00967932476946373,1.21123973522745
1:19811879-19812653,CAPZB,alpha,0.130852083328253,0.688749621260157
1:198125886-198127112,NEK7,alpha,0.106481294773348,0.820519847707183
1:1981428-1982290,PRKCZ,alpha,0.0939333619325034,0.666889840425571
1:19922798-19924259,MINOS1-NBL1,alpha,0.0737988958119223,0.572091357916607
1:19922798-19924259,MINOS1,alpha,0.0737988958119223,0.572091357916607
1:19970207-19971490,NBL1,alpha,0.0491005986130215,0.444472719801049
1:19991210-19991670,HTR6,alpha,0.00571442559279346,0.95599285256984
1:200378198-200380039,ZNF281,alpha,0.0668708499862225,0.746307394960268
1:200589417-200590189,KIF14,alpha,0.0429063522233542,0.956615810091929
1:200638404-200639746,DDX59,alpha,0.197617890450422,0.873077424717712
1:200707542-200708908,CAMSAP2,alpha,0.134221520769319,0.538798132973148
1:200842150-200843207,GPR25,alpha,0.0149927117134236,1.57670183224245
1:200860097-200860794,C1orf106,alpha,0.00250958656816897,4.1669295449895
1:200992520-200993062,KIF21B,alpha,0.0275774095566872,1.37192346548794
1:201095771-201096658,ASCL5,alpha,0.0258488917133748,1.1272040141276
1:201139547-201140845,TMEM9,alpha,0.150818387078077,0.511421623809777
1:201252229-201253037,PKP1,alpha,0.0112204536463661,1.56842866615177
1:20125976-20127071,TMCO4,alpha,0.0404072699415906,0.796989547963576
1:201368307-201368891,LAD1,alpha,0.00696134066207392,1.86741036762256
1:20140846-20142046,RNF186,alpha,0.0206913808766089,1.85610075644967
1:201437244-201438820,PHLDA3,alpha,0.0638971990507877,1.12527950620245
1:201475754-201476509,CSRP1,alpha,0.0812961426572131,0.800486535514167
1:201617139-201618076,NAV1,alpha,0.0625329548538901,1.18979728686218
1:201798023-201798912,IPO9,alpha,0.0557467168946628,0.643740338687836
1:201857410-201858297,SHISA4,alpha,0.0352340026752167,1.20071096095822
1:201915429-201916116,LMOD1,alpha,0.0154900709170636,1.12309267560433
1:201924202-201924962,TIMM17A,alpha,0.101094377824551,1.03987509306512
1:201951352-201952672,RNPEP,alpha,0.101600459337438,0.640230312242876
1:201978788-201980129,ELF3,alpha,0.151159963962795,1.03461893596176
1:20208606-20209453,OTUD3,alpha,0.0686728978343726,0.527029101260214
1:202091756-202092162,GPR37L1,alpha,0.0114025904695735,2.36748683422408
1:202112386-202114343,ARL8A,alpha,0.0479570382189082,0.852054562016933
1:202162863-202163231,LGR6,alpha,0.00202273165093431,Inf
1:202310708-202311372,UBE2T,alpha,0.0610601038386227,0.727789890629088
1:202317493-202318578,PPP1R12B,alpha,0.103982212491585,0.757792499391908
1:202611865-202613629,SYT2,alpha,0.0110278125367533,1.52365840387485
1:202777086-202777794,KDM5B,alpha,0.0482127050469532,0.507242200922834
1:202857493-202858577,RABIF,alpha,0.0942380800265306,0.626616076901271
1:202895890-202896861,KLHL12,alpha,0.0802891379863696,0.591854950557572
1:202926861-202927950,ADIPOR1,alpha,0.0921575748003671,0.766897999699308
1:202935915-202936958,CYB5R1,alpha,0.0704819798028833,0.644049832941561
1:202975715-202977047,TMEM183A,alpha,0.0838950156598277,0.538637813327528
1:202995059-202995825,PPFIA4,alpha,0.041482552474069,0.729380655712436
1:203097071-203097751,ADORA1,alpha,0.00425911298429215,1.18789180177043
1:203274180-203275125,BTG2,alpha,0.155107324732699,0.840136136586121
1:203320234-203320950,FMOD,alpha,0.00426436512749484,0.750928119798743
1:203444823-203445131,PRELP,alpha,0.00164270157491141,2.37706040786239
1:203595614-203596288,ATP2B4,alpha,0.0463038323575914,0.897660691316762
1:203764504-203765653,ZC3H11A,alpha,0.0660635205453526,0.905215522807196
1:203764504-203765653,ZBED6,alpha,0.0660635205453526,0.905215522807196
1:203830306-203831062,SNRPE,alpha,0.0680266966438993,0.778062376900744
1:204041883-204043120,SOX13,alpha,0.0918738652791504,0.743242782643468
1:204120382-204121802,ETNK2,alpha,0.0689040859235622,0.75443559383607
